ID_code,target
test_129537,0.574695
test_129538,0.43176
test_129539,0.650155
test_129540,0.987625
test_129541,0.01784
test_129542,0.43313
test_129543,0.82016
test_129544,0.10436
test_129545,0.048245
test_129546,0.19948
test_129547,0.52209
test_129548,0.86495
test_129549,0.56338
test_129550,0.18231
test_129551,0.605215
test_129552,0.11146
test_129553,0.698125
test_129554,0.715875
test_129555,0.35035
test_129556,0.67837
test_129557,0.28699
test_129558,0.765765
test_129559,0.957415
test_129560,0.19365
test_129561,0.088735
test_129562,0.625985
test_129563,0.881995
test_129564,0.19641
test_129565,0.239175
test_129566,0.8803
test_129567,0.92265
test_129568,0.70537
test_129569,0.464865
test_129570,0.028645
test_129571,0.57605
test_129572,0.80894
test_129573,0.68883
test_129574,0.850275
test_129575,0.26092
test_129576,0.06627
test_129577,0.65966
test_129578,0.898545
test_129579,0.468475
test_129580,0.601355
test_129581,0.672205
test_129582,0.47529
test_129583,0.37126
test_129584,0.43307
test_129585,0.24887
test_129586,0.68934
test_129587,0.205855
test_129588,0.77563
test_129589,0.7093
test_129590,0.648485
test_129591,0.668645
test_129592,0.586925
test_129593,0.71058
test_129594,0.974735
test_129595,0.41607
test_129596,0.82205
test_129597,0.23724
test_129598,0.640375
test_129599,0.748665
test_129600,0.09434
test_129601,0.494145
test_129602,0.020585
test_129603,0.39197
test_129604,0.84388
test_129605,0.231925
test_129606,0.19161
test_129607,0.199175
test_129608,0.98098
test_129609,0.920955
test_129610,0.794765
test_129611,0.9726
test_129612,0.6737
test_129613,0.27809
test_129614,0.104695
test_129615,0.085945
test_129616,0.59223
test_129617,0.18484
test_129618,0.208715
test_129619,0.95857
test_129620,0.00837
test_129621,0.012565
test_129622,0.389745
test_129623,0.21744
test_129624,0.689255
test_129625,0.059955
test_129626,0.2807
test_129627,0.405675
test_129628,0.96653
test_129629,0.840065
test_129630,0.36098
test_129631,0.73602
test_129632,0.28192
test_129633,0.863705
test_129634,0.8846
test_129635,0.226295
test_129636,0.39336
test_129637,0.364945
test_129638,0.803125
test_129639,0.629935
test_129640,0.185155
test_129641,0.97057
test_129642,0.932215
test_129643,0.612055
test_129644,0.34119
test_129645,0.4097
test_129646,0.34322
test_129647,0.11626
test_129648,0.67565
test_129649,0.13539
test_129650,0.297495
test_129651,0.900675
test_129652,0.353455
test_129653,0.89121
test_129654,0.44421
test_129655,0.660525
test_129656,0.604275
test_129657,0.027795
test_129658,0.760005
test_129659,0.41866
test_129660,0.592485
test_129661,0.265095
test_129662,0.591575
test_129663,0.952575
test_129664,0.66277
test_129665,0.2184
test_129666,0.061945
test_129667,0.59875
test_129668,0.46356
test_129669,0.765715
test_129670,0.95574
test_129671,0.9851
test_129672,0.8406
test_129673,0.59152
test_129674,0.480815
test_129675,0.34884
test_129676,0.29987
test_129677,0.6675
test_129678,0.1329
test_129679,0.53402
test_129680,0.60168
test_129681,0.713065
test_129682,0.11171
test_129683,0.081575
test_129684,0.378235
test_129685,0.08993
test_129686,0.565475
test_129687,0.47968
test_129688,0.545825
test_129689,0.898455
test_129690,0.639585
test_129691,0.407725
test_129692,0.693145
test_129693,0.74364
test_129694,0.753535
test_129695,0.1696
test_129696,0.852645
test_129697,0.339205
test_129698,0.179825
test_129699,0.75504
test_129700,0.50835
test_129701,0.092975
test_129702,0.846265
test_129703,0.965125
test_129704,0.802645
test_129705,0.28468
test_129706,0.48764
test_129707,0.95005
test_129708,0.387335
test_129709,0.868965
test_129710,0.777905
test_129711,0.737615
test_129712,0.1265
test_129713,0.65867
test_129714,0.669425
test_129715,0.20863
test_129716,0.83485
test_129717,0.562255
test_129718,0.69437
test_129719,0.636405
test_129720,0.31442
test_129721,0.498185
test_129722,0.51302
test_129723,0.488465
test_129724,0.274445
test_129725,0.718785
test_129726,6.5e-05
test_129727,0.654995
test_129728,0.7507
test_129729,0.81854
test_129730,0.51832
test_129731,0.045765
test_129732,0.786165
test_129733,0.933875
test_129734,0.22733
test_129735,0.52056
test_129736,0.43799
test_129737,0.619
test_129738,0.865095
test_129739,0.717105
test_129740,0.184455
test_129741,0.00995
test_129742,0.188485
test_129743,0.965835
test_129744,0.82168
test_129745,0.34809
test_129746,0.18727
test_129747,0.5114
test_129748,0.468185
test_129749,0.530735
test_129750,0.05766
test_129751,0.09825
test_129752,0.881895
test_129753,0.363975
test_129754,0.30257
test_129755,0.0933
test_129756,0.95495
test_129757,0.10528
test_129758,0.442395
test_129759,0.448405
test_129760,0.52635
test_129761,0.33722
test_129762,0.148915
test_129763,0.925825
test_129764,0.800255
test_129765,0.374085
test_129766,0.489185
test_129767,0.915585
test_129768,0.51457
test_129769,0.880335
test_129770,0.70079
test_129771,0.328245
test_129772,0.51416
test_129773,0.30523
test_129774,0.435825
test_129775,0.042225
test_129776,0.26409
test_129777,0.84839
test_129778,0.02301
test_129779,0.131215
test_129780,0.393265
test_129781,0.81441
test_129782,0.919585
test_129783,0.19524
test_129784,0.40592
test_129785,0.679735
test_129786,0.059835
test_129787,0.941205
test_129788,0.80664
test_129789,0.1228
test_129790,0.808225
test_129791,0.894455
test_129792,0.63777
test_129793,0.241435
test_129794,0.132555
test_129795,0.23871
test_129796,0.048745
test_129797,0.55445
test_129798,0.393145
test_129799,0.276595
test_129800,0.654945
test_129801,0.62997
test_129802,0.159745
test_129803,0.972895
test_129804,0.067745
test_129805,0.80428
test_129806,0.687245
test_129807,0.48374
test_129808,0.17071
test_129809,0.78743
test_129810,0.453495
test_129811,0.58083
test_129812,0.184015
test_129813,0.631435
test_129814,0.6544
test_129815,0.79282
test_129816,0.31471
test_129817,0.215705
test_129818,0.303455
test_129819,0.656535
test_129820,0.39826
test_129821,0.37203
test_129822,0.06432
test_129823,0.75133
test_129824,0.80338
test_129825,0.92571
test_129826,0.115585
test_129827,0.14722
test_129828,0.333325
test_129829,0.608945
test_129830,0.568145
test_129831,0.64106
test_129832,0.70257
test_129833,0.01917
test_129834,0.56678
test_129835,0.68159
test_129836,0.981685
test_129837,0.353415
test_129838,0.00741
test_129839,0.800455
test_129840,0.74351
test_129841,0.648965
test_129842,0.0268
test_129843,0.78789
test_129844,0.709305
test_129845,0.92929
test_129846,0.168365
test_129847,0.6882
test_129848,0.320345
test_129849,0.342735
test_129850,0.15796
test_129851,0.270925
test_129852,0.65622
test_129853,0.0515
test_129854,0.49617
test_129855,0.43319
test_129856,0.231485
test_129857,0.067455
test_129858,0.750055
test_129859,0.089615
test_129860,0.036035
test_129861,0.06033
test_129862,0.696615
test_129863,0.546845
test_129864,0.48722
test_129865,0.31924
test_129866,0.730285
test_129867,0.945305
test_129868,0.4637
test_129869,0.468965
test_129870,0.862355
test_129871,0.43327
test_129872,0.844535
test_129873,0.763815
test_129874,0.607545
test_129875,0.875645
test_129876,0.57182
test_129877,0.34362
test_129878,0.941695
test_129879,0.687345
test_129880,0.30987
test_129881,0.654935
test_129882,0.403565
test_129883,0.089995
test_129884,0.90146
test_129885,0.94923
test_129886,0.07051
test_129887,0.058505
test_129888,0.853735
test_129889,0.30548
test_129890,0.35503
test_129891,0.279445
test_129892,0.48799
test_129893,0.70117
test_129894,0.826945
test_129895,0.484055
test_129896,0.75724
test_129897,0.63588
test_129898,0.456345
test_129899,0.21316
test_129900,0.96471
test_129901,0.951405
test_129902,0.410015
test_129903,0.571895
test_129904,0.50605
test_129905,0.1577
test_129906,0.83667
test_129907,0.73582
test_129908,0.406175
test_129909,0.43646
test_129910,0.31014
test_129911,0.794185
test_129912,0.13411
test_129913,0.16677
test_129914,0.4865
test_129915,0.29212
test_129916,0.19083
test_129917,0.82098
test_129918,0.831325
test_129919,0.407115
test_129920,0.241405
test_129921,0.77055
test_129922,0.596695
test_129923,0.25457
test_129924,0.7466
test_129925,0.589375
test_129926,0.13506
test_129927,0.96465
test_129928,0.81171
test_129929,0.75746
test_129930,0.51312
test_129931,0.57659
test_129932,0.107965
test_129933,0.73057
test_129934,0.537005
test_129935,0.20692
test_129936,0.7788
test_129937,0.08911
test_129938,0.49338
test_129939,0.24475
test_129940,0.56031
test_129941,0.37092
test_129942,0.343465
test_129943,0.57528
test_129944,0.563625
test_129945,0.925855
test_129946,0.46037
test_129947,0.66257
test_129948,0.2462
test_129949,0.22762
test_129950,0.48276
test_129951,0.609945
test_129952,0.958675
test_129953,0.500315
test_129954,0.60024
test_129955,0.470925
test_129956,0.35696
test_129957,0.301085
test_129958,0.64419
test_129959,0.16179
test_129960,0.198815
test_129961,0.437145
test_129962,0.876655
test_129963,5e-06
test_129964,0.063955
test_129965,0.506315
test_129966,0.512295
test_129967,0.696285
test_129968,0.1871
test_129969,0.579565
test_129970,0.70817
test_129971,0.81455
test_129972,0.78615
test_129973,0.784415
test_129974,0.435135
test_129975,0.25703
test_129976,0.077355
test_129977,0.13534
test_129978,0.04062
test_129979,0.561795
test_129980,0.063625
test_129981,0.915045
test_129982,0.35725
test_129983,0.75636
test_129984,0.786825
test_129985,0.3431
test_129986,0.964255
test_129987,0.646495
test_129988,0.5893
test_129989,0.986115
test_129990,0.827235
test_129991,0.290095
test_129992,0.88603
test_129993,0.52438
test_129994,0.79718
test_129995,0.910315
test_129996,0.247055
test_129997,0.10094
test_129998,0.72559
test_129999,0.129585
test_130000,0.533395
test_130001,0.354895
test_130002,0.55626
test_130003,0.050325
test_130004,0.82479
test_130005,0.90704
test_130006,0.23641
test_130007,0.04053
test_130008,0.899705
test_130009,0.726345
test_130010,0.1186
test_130011,0.134315
test_130012,0.93381
test_130013,0.186795
test_130014,0.489705
test_130015,0.407355
test_130016,0.501715
test_130017,0.333365
test_130018,0.33005
test_130019,0.66627
test_130020,0.944135
test_130021,0.245315
test_130022,0.429045
test_130023,0.042835
test_130024,0.236445
test_130025,0.17258
test_130026,0.484945
test_130027,0.79126
test_130028,0.64745
test_130029,0.837295
test_130030,0.78993
test_130031,0.99546
test_130032,0.016005
test_130033,0.89911
test_130034,0.493335
test_130035,0.44816
test_130036,0.871255
test_130037,0.42373
test_130038,0.07693
test_130039,0.670295
test_130040,0.81724
test_130041,0.371615
test_130042,0.085795
test_130043,0.356475
test_130044,0.994505
test_130045,0.902605
test_130046,0.401075
test_130047,0.208225
test_130048,0.609755
test_130049,0.36874
test_130050,0.458555
test_130051,0.77618
test_130052,0.694915
test_130053,0.259535
test_130054,0.06817
test_130055,0.45936
test_130056,0.84673
test_130057,0.26923
test_130058,0.215475
test_130059,0.84233
test_130060,0.0149
test_130061,0.862975
test_130062,0.280915
test_130063,0.38425
test_130064,0.34404
test_130065,0.978145
test_130066,0.07966
test_130067,0.649385
test_130068,0.92465
test_130069,0.07203
test_130070,0.1293
test_130071,0.716875
test_130072,0.219595
test_130073,0.214125
test_130074,0.839815
test_130075,0.449495
test_130076,0.6588
test_130077,0.768885
test_130078,0.376125
test_130079,0.154015
test_130080,0.88343
test_130081,0.71003
test_130082,0.52584
test_130083,0.438195
test_130084,0.507205
test_130085,0.261675
test_130086,0.06173
test_130087,0.238905
test_130088,0.73034
test_130089,0.12432
test_130090,0.83748
test_130091,0.19143
test_130092,0.72479
test_130093,0.234445
test_130094,0.445045
test_130095,0.08569
test_130096,0.62874
test_130097,0.78497
test_130098,0.64375
test_130099,0.62737
test_130100,0.686555
test_130101,0.537135
test_130102,0.06809
test_130103,0.91126
test_130104,0.13978
test_130105,0.644755
test_130106,0.5136
test_130107,0.025895
test_130108,0.42317
test_130109,0.458785
test_130110,0.67197
test_130111,0.97221
test_130112,0.789145
test_130113,0.875965
test_130114,0.019095
test_130115,0.60595
test_130116,0.732755
test_130117,0.126995
test_130118,0.940905
test_130119,0.61479
test_130120,0.698995
test_130121,0.46148
test_130122,0.814535
test_130123,0.009475
test_130124,0.306505
test_130125,0.732435
test_130126,0.631105
test_130127,0.835135
test_130128,0.893905
test_130129,0.319655
test_130130,0.235005
test_130131,0.443135
test_130132,0.881525
test_130133,0.94516
test_130134,0.876025
test_130135,0.698535
test_130136,0.12651
test_130137,0.882595
test_130138,0.770885
test_130139,0.61537
test_130140,0.93462
test_130141,0.54226
test_130142,0.9274
test_130143,0.221055
test_130144,0.992925
test_130145,0.386805
test_130146,0.0302
test_130147,0.554345
test_130148,0.81742
test_130149,0.658805
test_130150,0.0885
test_130151,0.122875
test_130152,0.134655
test_130153,0.23784
test_130154,0.57632
test_130155,0.5879
test_130156,0.677565
test_130157,0.91784
test_130158,0.355345
test_130159,0.62271
test_130160,0.429775
test_130161,0.282275
test_130162,0.278045
test_130163,0.93783
test_130164,0.639065
test_130165,0.468465
test_130166,0.824295
test_130167,0.57191
test_130168,0.710005
test_130169,0.797465
test_130170,0.99003
test_130171,0.442555
test_130172,0.783555
test_130173,0.35899
test_130174,0.362305
test_130175,0.64931
test_130176,0.788995
test_130177,0.257195
test_130178,0.960125
test_130179,0.99704
test_130180,0.178415
test_130181,0.347305
test_130182,0.9451
test_130183,0.56862
test_130184,0.94203
test_130185,0.6119
test_130186,0.035235
test_130187,0.66721
test_130188,0.07162
test_130189,0.494475
test_130190,0.83512
test_130191,0.49646
test_130192,0.471575
test_130193,0.69156
test_130194,0.15074
test_130195,0.24411
test_130196,0.65237
test_130197,0.070905
test_130198,0.35492
test_130199,0.336965
test_130200,0.90819
test_130201,0.582245
test_130202,0.709985
test_130203,0.34725
test_130204,0.284165
test_130205,0.226005
test_130206,0.754585
test_130207,0.162575
test_130208,0.9483
test_130209,0.364025
test_130210,0.855595
test_130211,0.89311
test_130212,0.222335
test_130213,0.179125
test_130214,0.622065
test_130215,0.512065
test_130216,0.82399
test_130217,0.25568
test_130218,0.57521
test_130219,0.876935
test_130220,0.193285
test_130221,0.936445
test_130222,0.52114
test_130223,0.14209
test_130224,0.865825
test_130225,0.64501
test_130226,0.98097
test_130227,0.030565
test_130228,0.104915
test_130229,0.054935
test_130230,0.473785
test_130231,0.705455
test_130232,0.661355
test_130233,0.10658
test_130234,0.647585
test_130235,0.7801
test_130236,0.17523
test_130237,0.07805
test_130238,0.6137
test_130239,0.008295
test_130240,0.235335
test_130241,0.827825
test_130242,0.13665
test_130243,0.645245
test_130244,0.511055
test_130245,0.224325
test_130246,0.311325
test_130247,0.29817
test_130248,0.675465
test_130249,0.770935
test_130250,0.38607
test_130251,0.94514
test_130252,0.21117
test_130253,0.081205
test_130254,0.807925
test_130255,0.131375
test_130256,0.18991
test_130257,0.78575
test_130258,0.25914
test_130259,0.963945
test_130260,0.54748
test_130261,0.746915
test_130262,0.29281
test_130263,0.42747
test_130264,0.166595
test_130265,0.802915
test_130266,0.941995
test_130267,0.06642
test_130268,0.06736
test_130269,0.691155
test_130270,0.02269
test_130271,0.86915
test_130272,0.087715
test_130273,0.864305
test_130274,0.783475
test_130275,0.81971
test_130276,0.90826
test_130277,0.563305
test_130278,0.018255
test_130279,0.055595
test_130280,0.6938
test_130281,0.387585
test_130282,0.004155
test_130283,0.111355
test_130284,0.391815
test_130285,0.89821
test_130286,0.099705
test_130287,0.971635
test_130288,0.02612
test_130289,0.885815
test_130290,0.03322
test_130291,0.512385
test_130292,0.606705
test_130293,0.43166
test_130294,0.86202
test_130295,0.56652
test_130296,0.78652
test_130297,0.507745
test_130298,0.915065
test_130299,0.87563
test_130300,0.03104
test_130301,0.501245
test_130302,0.86291
test_130303,0.048065
test_130304,0.24016
test_130305,0.2681
test_130306,0.864165
test_130307,0.698105
test_130308,0.79086
test_130309,0.091985
test_130310,0.473485
test_130311,0.57057
test_130312,0.36929
test_130313,0.758735
test_130314,0.058845
test_130315,0.05524
test_130316,0.01274
test_130317,0.50762
test_130318,0.27276
test_130319,0.300595
test_130320,0.53703
test_130321,0.075185
test_130322,0.131545
test_130323,0.81926
test_130324,0.8452
test_130325,0.255775
test_130326,0.640395
test_130327,0.23762
test_130328,0.511375
test_130329,0.55129
test_130330,0.998355
test_130331,0.191245
test_130332,0.921225
test_130333,0.58612
test_130334,0.260485
test_130335,0.34238
test_130336,0.5962
test_130337,0.703655
test_130338,0.73404
test_130339,0.618275
test_130340,0.538945
test_130341,0.281365
test_130342,0.05967
test_130343,0.44597
test_130344,0.720375
test_130345,0.346775
test_130346,0.62465
test_130347,0.144425
test_130348,0.537445
test_130349,0.36195
test_130350,0.43844
test_130351,0.10143
test_130352,0.256345
test_130353,0.57984
test_130354,0.445925
test_130355,0.124885
test_130356,0.90908
test_130357,0.89166
test_130358,0.262145
test_130359,0.86643
test_130360,0.48855
test_130361,0.429095
test_130362,0.905225
test_130363,0.231845
test_130364,0.8689
test_130365,0.65681
test_130366,0.56839
test_130367,0.97592
test_130368,0.55
test_130369,0.745645
test_130370,0.5246
test_130371,0.01003
test_130372,0.130605
test_130373,0.969395
test_130374,0.86972
test_130375,0.54766
test_130376,0.43689
test_130377,0.806445
test_130378,0.019565
test_130379,0.66774
test_130380,0.70047
test_130381,0.581895
test_130382,0.30485
test_130383,0.910915
test_130384,0.69849
test_130385,0.9996
test_130386,0.021975
test_130387,0.42722
test_130388,0.40037
test_130389,0.59641
test_130390,0.46217
test_130391,0.38725
test_130392,0.861515
test_130393,0.429885
test_130394,0.183145
test_130395,0.19949
test_130396,0.10726
test_130397,0.48452
test_130398,0.59309
test_130399,0.75466
test_130400,0.052605
test_130401,0.205415
test_130402,0.843935
test_130403,0.317085
test_130404,0.2092
test_130405,0.5999
test_130406,0.10175
test_130407,0.518305
test_130408,0.64973
test_130409,0.744545
test_130410,0.53716
test_130411,0.43198
test_130412,0.827185
test_130413,0.686725
test_130414,0.808245
test_130415,0.200145
test_130416,0.42665
test_130417,0.074865
test_130418,0.327425
test_130419,0.20537
test_130420,0.16468
test_130421,0.321195
test_130422,0.402275
test_130423,0.72852
test_130424,0.55387
test_130425,0.961165
test_130426,0.15346
test_130427,0.528655
test_130428,0.281895
test_130429,0.38384
test_130430,0.346395
test_130431,0.793145
test_130432,0.228345
test_130433,0.85776
test_130434,0.00352
test_130435,0.247265
test_130436,0.00157
test_130437,0.92302
test_130438,0.181495
test_130439,0.303375
test_130440,0.96802
test_130441,0.849765
test_130442,0.33832
test_130443,0.639395
test_130444,0.282615
test_130445,0.30461
test_130446,0.15356
test_130447,0.36637
test_130448,0.1596
test_130449,0.103435
test_130450,0.395115
test_130451,0.62536
test_130452,0.51333
test_130453,0.700565
test_130454,0.70372
test_130455,0.347895
test_130456,0.66169
test_130457,0.306175
test_130458,0.646735
test_130459,0.79322
test_130460,0.942055
test_130461,0.422935
test_130462,0.07907
test_130463,0.708915
test_130464,0.758185
test_130465,0.277085
test_130466,0.12718
test_130467,0.979635
test_130468,0.548785
test_130469,0.65013
test_130470,0.984665
test_130471,0.327935
test_130472,0.902215
test_130473,0.722245
test_130474,0.256195
test_130475,0.655505
test_130476,0.41815
test_130477,0.36808
test_130478,0.478035
test_130479,0.069295
test_130480,0.06311
test_130481,0.854045
test_130482,0.07354
test_130483,0.774265
test_130484,0.49442
test_130485,0.2324
test_130486,0.45627
test_130487,0.463745
test_130488,0.80246
test_130489,0.76168
test_130490,0.516965
test_130491,0.58013
test_130492,0.27881
test_130493,0.37844
test_130494,0.95281
test_130495,0.228495
test_130496,0.60325
test_130497,0.311885
test_130498,0.23903
test_130499,0.5951
test_130500,0.494185
test_130501,0.97914
test_130502,0.914755
test_130503,0.591325
test_130504,0.941145
test_130505,0.17754
test_130506,0.19824
test_130507,0.081165
test_130508,0.10452
test_130509,0.74879
test_130510,0.456635
test_130511,0.77354
test_130512,0.61385
test_130513,0.900175
test_130514,0.32258
test_130515,0.062945
test_130516,0.13447
test_130517,0.253995
test_130518,0.357205
test_130519,0.97167
test_130520,0.51907
test_130521,0.553065
test_130522,0.5426
test_130523,0.025825
test_130524,0.122855
test_130525,0.7238
test_130526,0.120385
test_130527,0.137765
test_130528,0.202865
test_130529,0.004295
test_130530,0.92056
test_130531,0.60115
test_130532,0.79167
test_130533,0.32576
test_130534,0.77698
test_130535,0.842975
test_130536,0.03979
test_130537,0.04069
test_130538,0.689595
test_130539,0.640305
test_130540,0.368365
test_130541,0.054155
test_130542,0.076105
test_130543,0.689025
test_130544,0.36625
test_130545,0.02415
test_130546,0.89192
test_130547,0.229145
test_130548,0.335675
test_130549,0.04879
test_130550,0.70963
test_130551,0.162355
test_130552,0.453855
test_130553,0.38411
test_130554,0.605075
test_130555,0.83156
test_130556,0.32238
test_130557,0.698765
test_130558,0.623285
test_130559,0.9925
test_130560,0.564485
test_130561,0.523075
test_130562,0.452185
test_130563,0.64616
test_130564,0.381565
test_130565,0.44675
test_130566,0.522615
test_130567,0.39806
test_130568,0.81122
test_130569,0.762655
test_130570,0.113895
test_130571,0.031985
test_130572,0.89532
test_130573,0.96091
test_130574,0.18731
test_130575,0.464175
test_130576,0.337705
test_130577,0.116435
test_130578,0.306855
test_130579,0.908235
test_130580,0.31691
test_130581,0.854635
test_130582,0.72836
test_130583,0.699915
test_130584,0.748965
test_130585,0.500885
test_130586,0.80513
test_130587,0.615465
test_130588,0.461035
test_130589,0.790315
test_130590,0.200685
test_130591,0.17565
test_130592,0.033695
test_130593,0.20384
test_130594,0.285435
test_130595,0.06602
test_130596,0.09881
test_130597,0.99626
test_130598,0.157235
test_130599,0.35027
test_130600,0.12876
test_130601,0.94005
test_130602,0.55515
test_130603,0.462665
test_130604,0.39175
test_130605,0.346045
test_130606,0.05814
test_130607,0.016895
test_130608,0.36508
test_130609,0.54298
test_130610,0.59784
test_130611,0.5956
test_130612,0.523735
test_130613,0.89953
test_130614,0.366805
test_130615,0.35265
test_130616,0.603245
test_130617,0.065705
test_130618,0.42801
test_130619,0.23514
test_130620,0.29799
test_130621,0.884895
test_130622,0.439285
test_130623,0.34636
test_130624,0.212965
test_130625,0.113155
test_130626,0.107515
test_130627,0.957505
test_130628,0.744405
test_130629,0.274135
test_130630,0.406215
test_130631,0.31036
test_130632,0.46208
test_130633,0.35877
test_130634,0.15112
test_130635,0.771985
test_130636,0.15094
test_130637,0.853905
test_130638,0.15643
test_130639,0.544815
test_130640,0.06022
test_130641,0.21471
test_130642,0.902525
test_130643,0.87171
test_130644,0.084915
test_130645,0.310395
test_130646,0.462075
test_130647,0.818715
test_130648,0.21424
test_130649,0.021935
test_130650,0.55896
test_130651,0.24405
test_130652,0.73408
test_130653,0.926675
test_130654,0.277175
test_130655,0.192105
test_130656,0.842165
test_130657,0.34815
test_130658,0.15123
test_130659,0.912695
test_130660,0.782725
test_130661,0.35896
test_130662,0.263755
test_130663,0.651495
test_130664,0.68133
test_130665,0.97731
test_130666,0.467255
test_130667,0.53255
test_130668,0.93117
test_130669,0.23064
test_130670,0.402935
test_130671,0.924065
test_130672,0.44349
test_130673,0.253375
test_130674,0.9866
test_130675,0.60105
test_130676,0.384615
test_130677,0.10403
test_130678,0.119535
test_130679,0.72233
test_130680,0.278345
test_130681,0.768795
test_130682,0.230095
test_130683,0.863965
test_130684,0.025465
test_130685,0.896735
test_130686,0.429245
test_130687,0.495525
test_130688,0.47384
test_130689,0.77988
test_130690,0.37909
test_130691,0.91171
test_130692,0.46973
test_130693,0.098245
test_130694,0.470055
test_130695,0.6547
test_130696,0.816755
test_130697,0.48343
test_130698,0.26659
test_130699,0.440955
test_130700,0.824575
test_130701,0.77594
test_130702,0.346255
test_130703,0.454315
test_130704,0.901925
test_130705,0.31665
test_130706,0.680455
test_130707,0.46917
test_130708,0.446525
test_130709,0.79544
test_130710,0.08281
test_130711,0.911345
test_130712,0.58296
test_130713,0.158385
test_130714,0.746935
test_130715,0.08881
test_130716,0.60678
test_130717,0.391
test_130718,0.12573
test_130719,0.42666
test_130720,0.46994
test_130721,0.119595
test_130722,0.71065
test_130723,0.325945
test_130724,0.207765
test_130725,0.453165
test_130726,0.686005
test_130727,0.536005
test_130728,0.087695
test_130729,0.049495
test_130730,0.41546
test_130731,0.22505
test_130732,0.468995
test_130733,0.23443
test_130734,0.651995
test_130735,0.9655
test_130736,0.085475
test_130737,0.865715
test_130738,0.017125
test_130739,0.792665
test_130740,0.3677
test_130741,0.071035
test_130742,0.472925
test_130743,0.81876
test_130744,0.75251
test_130745,0.025225
test_130746,0.10961
test_130747,0.61873
test_130748,0.805895
test_130749,0.7388
test_130750,0.267355
test_130751,0.937585
test_130752,0.72366
test_130753,0.37865
test_130754,0.63491
test_130755,0.063795
test_130756,0.141245
test_130757,0.421415
test_130758,0.407055
test_130759,0.0214
test_130760,0.59808
test_130761,0.3284
test_130762,0.773975
test_130763,0.540635
test_130764,0.71208
test_130765,0.347295
test_130766,0.09894
test_130767,0.84887
test_130768,0.61106
test_130769,0.624725
test_130770,0.53694
test_130771,0.745155
test_130772,0.998205
test_130773,0.93935
test_130774,0.318305
test_130775,0.141155
test_130776,0.44092
test_130777,0.90315
test_130778,0.59196
test_130779,0.39485
test_130780,0.272795
test_130781,0.03421
test_130782,0.591025
test_130783,0.93293
test_130784,0.58044
test_130785,0.1115
test_130786,0.114965
test_130787,0.05237
test_130788,0.361075
test_130789,0.707325
test_130790,0.136495
test_130791,0.31118
test_130792,0.070825
test_130793,0.23301
test_130794,0.13021
test_130795,0.00552
test_130796,0.79095
test_130797,0.0846
test_130798,0.206335
test_130799,0.95321
test_130800,0.3019
test_130801,0.772185
test_130802,0.36184
test_130803,0.735615
test_130804,0.85709
test_130805,0.423215
test_130806,0.05031
test_130807,0.62188
test_130808,0.232555
test_130809,0.56385
test_130810,0.876125
test_130811,0.774525
test_130812,0.502625
test_130813,0.326725
test_130814,0.00855
test_130815,0.50201
test_130816,0.21905
test_130817,0.1358
test_130818,0.07958
test_130819,0.46411
test_130820,0.49332
test_130821,0.59201
test_130822,0.47478
test_130823,0.075195
test_130824,0.707855
test_130825,0.96751
test_130826,0.658915
test_130827,0.24489
test_130828,0.01283
test_130829,0.495975
test_130830,0.901855
test_130831,0.33096
test_130832,0.32309
test_130833,0.61689
test_130834,0.26388
test_130835,0.22754
test_130836,0.023375
test_130837,0.94606
test_130838,0.103175
test_130839,0.367535
test_130840,0.93098
test_130841,0.01102
test_130842,0.27393
test_130843,0.01508
test_130844,0.75143
test_130845,0.70902
test_130846,0.236425
test_130847,0.99396
test_130848,0.74056
test_130849,0.77697
test_130850,0.8166
test_130851,0.23151
test_130852,0.23342
test_130853,0.079565
test_130854,0.668445
test_130855,0.141465
test_130856,0.05282
test_130857,0.86226
test_130858,0.31346
test_130859,0.179805
test_130860,0.924895
test_130861,0.89679
test_130862,0.947955
test_130863,0.61789
test_130864,0.04242
test_130865,0.8065
test_130866,0.351005
test_130867,0.058515
test_130868,0.864515
test_130869,0.9279
test_130870,0.44017
test_130871,0.493035
test_130872,0.56013
test_130873,0.296685
test_130874,0.10054
test_130875,0.164625
test_130876,0.69526
test_130877,0.20516
test_130878,0.681145
test_130879,0.47142
test_130880,0.200735
test_130881,0.09072
test_130882,0.11164
test_130883,0.57126
test_130884,0.372835
test_130885,0.511635
test_130886,0.48369
test_130887,0.64227
test_130888,0.027855
test_130889,0.431135
test_130890,0.290195
test_130891,0.31519
test_130892,0.25189
test_130893,0.69706
test_130894,0.0683
test_130895,0.144265
test_130896,0.08262
test_130897,0.131395
test_130898,0.39518
test_130899,0.360875
test_130900,0.724505
test_130901,0.941305
test_130902,0.542935
test_130903,0.506255
test_130904,0.1972
test_130905,0.90381
test_130906,0.108015
test_130907,0.406295
test_130908,0.288685
test_130909,0.209005
test_130910,0.92799
test_130911,0.552165
test_130912,0.40126
test_130913,0.03446
test_130914,0.80235
test_130915,0.61149
test_130916,0.67814
test_130917,0.823835
test_130918,0.89027
test_130919,0.30082
test_130920,0.629095
test_130921,0.20649
test_130922,0.293485
test_130923,0.175695
test_130924,0.407375
test_130925,0.64229
test_130926,0.58604
test_130927,0.48493
test_130928,0.16148
test_130929,0.875095
test_130930,0.54258
test_130931,0.04581
test_130932,0.99906
test_130933,0.005255
test_130934,0.398035
test_130935,0.25045
